title,variant,price,imgUrl,link,l1,l2,inviteId,modelId,final_1688_link,price judge,update date,itemid,最大价格,tag,共有model数,l3
经典款三合一男士基础运动袜，白色袜身搭配灰色鞋底。,3双,3.2,https://cf.shopee.ph/file/ph-11134207-7r98x-lwo86u8j3ldw91,http://shopee.ph/product/397814209/6187631936,Men Clothes,Socks,IVCN2026041626661,65205673497,https://detail.1688.com/offer/827802816451.html?kj_agent_plugin=aliprice&fromkv=xytTrace:213f491117510108378147358e1856&token=C%2BJ%2Bjks6%2BsM5Z%2FHr9PeDVtyBzKkHa5RI1wihodjjdbWOOjMV8KRVq2BasGUCikzO,,4-21发布,6187631936,3.2,,1,
5双女士七分透明袜，Trifil品牌，20旦尼尔，欧式风格，透明效果，优雅经典，正式场合，适合寒冷天气和冬季穿着,肤色,10,https://cf.shopee.com.br/file/sg-11134201-7qvg8-ljpp3oxcl60nee,http://shopee.com.br/product/287659518/6260215940,Women Clothes,Socks & Stockings,IVCN202602280944,1.99148E+11,https://detail.1688.com/offer/670563933526.html?spm=a26352.b28411319.offerlist.63.4e2e1e62s65c5S&cosite=-&tracelog=p4p&_p_isad=1&clickid=6ddb4193410f4e80afa152c3e80d7114&sessionid=ef5e8fe004ca40115b1e707d0733ef1a,,4-21发布,6260215940,10,,1,Socks
Darlington 女士休闲棉质中筒袜 880953 黑白三双装,黑色,14.7,https://cf.shopee.ph/file/e47f826874b1f79eb655ec9e9a7b32bf,http://shopee.ph/product/66373948/6691458994,Women Clothes,Socks & Stockings,IVCN2026041626663,1.00577E+11,https://detail.1688.com/offer/639179915615.html?spm=a26352.b28411319.offerlist.115.18511e62Vrc6Lq&cosite=-&tracelog=p4p&_p_isad=1&clickid=0e76ad40055144988d6100b96a13ba53&sessionid=Gf3GA5hYWRzFGsy7TCKbbbckPfYtfMscwdt1746678619385,高价品,4-21发布,6691458994,14.7,高价品,1,Socks
EverFirst 厚款黑色袜子，休闲学生校服工作袜,长黑色,1.56,https://cf.shopee.com.my/file/my-11134207-7qul4-lj57p64fad7na2,http://shopee.com.my/product/229261523/6854442970,Men Clothes,Socks,IVCN2026030215858,1.93672E+11,https://detail.1688.com/offer/876704007037.html?,,4-21发布,6854442970,1.56,,1,
达灵顿女士中号长筒袜 ts10p 三双装,肤色,3.9,https://cf.shopee.ph/file/4bb5a2c357ec327ce721a9dd4f6dd60b,http://shopee.ph/product/66373948/6953125497,Women Clothes,Socks & Stockings,IVCN2026041626665,51060467043,https://detail.1688.com/offer/655961687651.html?kj_agent_plugin=aliprice&fromkv=xytTrace:213f867c17721049981814640e1209&token=2bWZug1lMfVlVozqkP1iM3fRMy733C%2BEwpwASiPcuviC5QVJwpxqGKE%2FJphCWMxs,,4-21发布,6953125497,3.9,,1,Pantyhose
加厚踝袜，防滑设计，12 双一包出售。,深色，均码,7.08,https://cf.shopee.co.th/file/th-11134207-81ztd-mkxdd1s3tclj4a,http://shopee.co.th/product/191715875/7271583988,Women Clothes,Socks & Stockings,IVCN2026041626667,23564089158,https://detail.1688.com/offer/892517824667.html?spm=a26352.b28411319.offerlist.78.17661e62FQcqAF&cosite=-&tracelog=p4p&_p_isad=1&clickid=b6a430f103b74f6f8b248a07321d628f&sessionid=JkfSF38SCxRwa3pj7W2yFGAKrGCDBryB8Jj1760693977638,,4-21发布,7271583988,7.08,,1,Pantyhose
男士加厚黑色长筒工作袜，纯棉材质，耐穿，搭配男士安全靴,简单长度,1.95,https://cf.shopee.com.my/file/my-11134207-7r98q-lyx3xwqjtpihae,http://shopee.com.my/product/228709309/7342544557,Men Clothes,Socks,IVCN2026041626667,58547517353,https://detail.1688.com/offer/675030479260.html?kj_agent_plugin=aliprice&fromkv=xytTrace:210790e117509929386064323e0f21&token=l3iTTL8HoLCAiCvRhqs%2B3wi1OM79SXEqqL%2BWXtn%2FdEco3xQg2%2BscLwr%2BHAygv7%2Bg,,4-21发布,7342544557,1.95,,2,
男士加厚黑色长筒工作袜，纯棉材质，耐穿，搭配男士安全靴,长,1.95,https://cf.shopee.com.my/file/my-11134207-7r98r-lyx3y4agrsdc8e,http://shopee.com.my/product/228709309/7342544557,Men Clothes,Socks,IVCN2026041626670,2.26648E+11,https://detail.1688.com/offer/675030479260.html?kj_agent_plugin=aliprice&fromkv=xytTrace:210790e117509929386064323e0f21&token=l3iTTL8HoLCAiCvRhqs%2B3wi1OM79SXEqqL%2BWXtn%2FdEco3xQg2%2BscLwr%2BHAygv7%2Bg,,4-21发布,7342544557,1.95,,2,
Susoku 超强支撑连裤袜（三合一）,第21栏,2.6,https://cf.shopee.com.my/file/9ba34634dfdc911453775ee495499237,http://shopee.com.my/product/342797617/7671695554,Women Clothes,Socks & Stockings,IVCN2026041626672,52884825949,https://detail.1688.com/offer/940447542293.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23cf.shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,7671695554,2.6,,1,Pantyhose
Burlington 男士棉质加厚运动中筒袜，3 双装 0223H,黑色,27.63,https://cf.shopee.ph/file/413af9c0cff2f97a7a79c2250932ea9a,http://shopee.ph/product/31978308/7945443956,Men Clothes,Socks,IVCN202602280965,2.70469E+11,https://detail.1688.com/offer/862174928019.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A2107d64617548844014008717e0f1d&token=7%2FGUtNinM7hEJ6vejgZwr3Ol%2Bk7cJQnWxbE75yHHl4LlBySyywepQAPDrXLo3dkV&tracelog=cps&clickid=3849159d5edd5dcf28f4ca975389c6ed&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DA6FEAF87A2FCFBDD05C1BD6ABB449CE46147FC88EA630CBAC31FEFBD3966EDE4DF88C915D5486E33D1003E749B3EAAA5861098A75E16F4D226600F2847DABD1A5F0FFA4FF39BCCC320D4625E68D0D47AF6FEC9241CC79F982F2298161E9E1CDC599E55A145F0E3EF4ADA7F392F941B8590EB082E000A881D68F91E9BE1365F817EEF6D6099BA67CE089F770C23C101B7B48679057FD0509DEC580D3B96651176A2BB5FEE53F1A7C415580AD083FB0261AD4252B689B9FFA4AE24C036A94C69D4B63E34D8490F13274362A5390EBD2EA0F231402CC31595C3AEA5FCB2FAE556E25B2F399653A24F7C%26cbu_cps_trace_flag%3Dwrite,高价品,4-21发布,7945443956,27.63,高价品,1,
Kendall 高压无趾连裤袜 20-30 mmHg,G,54.9,https://cf.shopee.com.br/file/501a330abc0a0d3f6f52c0cdee7ad8c6,http://shopee.com.br/product/342332168/8115116890,Women Clothes,Socks & Stockings,IVCN2026030215860,43693568418,https://detail.1688.com/offer/673306850616.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,高价品,4-21发布,8115116890,54.9,高价品,1,Pantyhose
橡胶杀手 - RK 袜子 - 混合装 3 双（袜子）,混合装 3 件,2.25,https://cf.shopee.co.th/file/64c1bfb298f83a7ff03169673c5ae092,http://shopee.co.th/product/257498108/8248688761,Men Clothes,Socks,IVCN2026031722577,2.44077E+11,https://detail.1688.com/offer/734133321461.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,8248688761,2.25,,1,
Anomeo 压缩袜 - 男女通用（尺码：S、M、L）,M,3,https://cf.shopee.ph/file/sg-11134201-22110-xath5p0ahbkv66,http://shopee.ph/product/229514428/8276733826,Women Clothes,Socks & Stockings,IVCN2026031722577,56365338849,https://detail.1688.com/offer/631666271329.html?spm=a26352.b28411319.offerlist.36.34e41e62Iwhzmc&cosite=-&tracelog=p4p&_p_isad=1&clickid=1338685224f54e1389d039468519709b&sessionid=07d5c1f2fef6eb933313dfd42e3b6bd4,,4-21发布,8276733826,3,,2,Socks
Anomeo 压缩袜 - 男女通用（尺码：S、M、L）,L,2.8,https://cf.shopee.ph/file/sg-11134201-22110-1tqvlvcbhbkvef,http://shopee.ph/product/229514428/8276733826,Women Clothes,Socks & Stockings,IVCN2026031722580,56365338850,https://detail.1688.com/offer/726619021973.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,,4-21发布,8276733826,2.8,,2,Socks
中等压力七分袜，压力20-30 mmHg，无拉链，男女通用,M,15.38,https://cf.shopee.com.br/file/8927a3c06a0424a5e50b90846cfa6eea,http://shopee.com.br/product/352064498/8303457528,Women Clothes,Socks & Stockings,IVCN2026031722580,52420327767,https://detail.1688.com/offer/934931586492.html?spm=a26352.b28411319/2508.0.0,高价品,4-21发布,8303457528,15.38,高价品,2,Socks
中等压力七分袜，压力20-30 mmHg，无拉链，男女通用,G,15.05,https://cf.shopee.com.br/file/8927a3c06a0424a5e50b90846cfa6eea,http://shopee.com.br/product/352064498/8303457528,Women Clothes,Socks & Stockings,IVCN2026041626674,52420327768,https://detail.1688.com/offer/934931586492.html?spm=a26352.b28411319/2508.0.0,高价品,4-21发布,8303457528,15.05,高价品,2,Socks
Biofresh 男士抗菌棉质轻薄加厚运动中筒袜 3 双装 RMSKG24,黑色,9.9,https://cf.shopee.ph/file/64a5d4bc247cc911fd5050c2a5c4ae39,http://shopee.ph/product/31978308/8443577566,Men Clothes,Socks,IVCN202603271520,54924594649,https://detail.1688.com/offer/731156510766.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,,4-21发布,8443577566,9.9,,1,
Oro 男士防臭袜子 – 3 双装,黑色-3A13,8.4,https://cf.shopee.ph/file/ph-11134207-7r98z-lwgi345xe4ip71,http://shopee.ph/product/313858312/8751311723,Men Clothes,Socks,IVCN202602280971,81793233852,https://detail.1688.com/offer/999435758593.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i19&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,8751311723,8.4,,1,
Darlington Coffee 男士运动短袜 970267 Makapal 黑色 - 三双装,黑色，3双,11.64,https://cf.shopee.ph/file/3395053d46e7143760484551415c7341,http://shopee.ph/product/66373948/8865449137,Men Clothes,Socks,IVCN2026041626676,26283549204,https://detail.1688.com/offer/643458734977.html?spm=a26352.b28411319.offerlist.16.62321e62KHsvck&cosite=-&tracelog=p4p&_p_isad=1&clickid=387ba40c88a1465ba2d84541cd5f0fe7&sessionid=nXHR4kaBxmrhJT5kJJm43ka5jks7cbHTP2k1746675823851,,4-21发布,8865449137,11.64,,1,
Oro 轻薄棉质鞋套 3 双装,FS-3LCFC,5.44,https://cf.shopee.ph/file/ph-11134207-7rase-m6dkx7oigbri38,http://shopee.ph/product/313858312/9138527133,Women Clothes,Socks & Stockings,IVCN2026041626676,2.47663E+11,https://detail.1688.com/offer/701132624334.html?spm=a26352.b28411319/2508.0.0,,4-21发布,9138527133,5.44,,2,Socks
Oro 轻薄棉质鞋套 3 双装,亮黑色-3LCFC,3,https://cf.shopee.ph/file/ph-11134207-7rase-m6dm072mrdi22b,http://shopee.ph/product/313858312/9138527133,Women Clothes,Socks & Stockings,IVCN2025122413643,44691513921,https://detail.1688.com/offer/809529824491.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A213cb65817575872090407725e0fb7&token=Q7riMX6RZy%2F0n8P4sn4o%2F368US%2F99eX%2BXuB4F50cEs4aRnjhQLUzskRNrm3oP%2B7f,,4-21发布,9138527133,3,,2,Socks
Oro 棉质足袜 3 双装,自然肤色，3双,3,https://cf.shopee.ph/file/ph-11134207-7r98v-lnb5ly80n6oq03,http://shopee.ph/product/313858312/9138543803,Women Clothes,Socks & Stockings,IVCN202604220007,34692360658,https://detail.1688.com/offer/809529824491.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A213cb65817575872090407725e0fb7&token=Q7riMX6RZy%2F0n8P4sn4o%2F368US%2F99eX%2BXuB4F50cEs4aRnjhQLUzskRNrm3oP%2B7f,,4-21发布,9138543803,3,,1,Socks
xijing3.my 超弹力加大码保暖冬季丝绒连裤袜,黑A,7.5,https://cf.shopee.com.my/file/3bd780d89a0c89562652fca4914c29ef,http://shopee.com.my/product/72172375/9257032088,Women Clothes,Socks & Stockings,IVCN202604220009,82144988913,https://detail.1688.com/offer/925804330970.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,,4-22发布,9257032088,7.5,,1,Pantyhose
秘鲁产保暖羊毛袜三双装，加厚羊毛，女士款，带防滑底,3双随机套装，独一无二,22.8,https://cf.shopee.com.br/file/br-11134207-7r98o-mch14knsspa945,http://shopee.com.br/product/340176121/9416431995,Women Clothes,Socks & Stockings,IVCN2026041626679,1.98607E+11,https://detail.1688.com/offer/580661831101.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,,4-22发布,9416431995,22.8,,1,Socks
Kendall 高强度无趾连裤袜 1891,深肤色，M,36,https://cf.shopee.com.br/file/fc9f280ddfa66ebb2907ad7ab588c48f,http://shopee.com.br/product/421856066/9441594801,Women Clothes,Socks & Stockings,IVCN2026041626681,91465045299,https://detail.1688.com/offer/959020423674.html?spm=a26352.b28411319/2508.0.0,高价品,4-21发布,9441594801,36,高价品,1,Pantyhose
Iconic 3合1男士基础款加厚轻薄隐形无痕袜（黑色）,3双（黑色）,5.55,https://cf.shopee.ph/file/ph-11134207-7r98s-lvu3rizs768x99,http://shopee.ph/product/397814209/9649898484,Men Clothes,Socks,IVCN202604170001,91708074733,https://detail.1688.com/offer/775856536542.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,,4-21发布,9649898484,5.55,,1,
Feetures 男女款足球/运动袜，短袜、中筒袜和长袜，采用厚实的出口级针织棉制成。,组合5白色短款（20cm),9.82,https://cf.shopee.vn/file/vn-11134207-820l4-mg4kzwnatte410,http://shopee.vn/product/352570818/9902692493,Men Clothes,Socks,IVCN202604170001,2.06324E+11,https://detail.1688.com/offer/864677105031.html?kj_agent_plugin=aliprice&fromkv=xytTrace:213f867c17642416195983633e0dad&token=RULoamUN4SsORR2w%2Bg5KEU4dzFIQbnhATXvjAqvIuYwz6%2B%2FWMO%2BCvs%2FcfxBnlnH8,,4-21发布,9902692493,9.82,,2,
Feetures 男女款足球/运动袜，短袜、中筒袜和长袜，采用厚实的出口级针织棉制成。,组合5白色短款（12cm),8.06,https://cf.shopee.vn/file/vn-11134207-820l4-mg4kz8je6qz2cf,http://shopee.vn/product/352570818/9902692493,Men Clothes,Socks,IVCN2026041626683,2.06324E+11,https://detail.1688.com/offer/864677105031.html?kj_agent_plugin=aliprice&fromkv=xytTrace:213f867c17642416195983633e0dad&token=RULoamUN4SsORR2w%2Bg5KEU4dzFIQbnhATXvjAqvIuYwz6%2B%2FWMO%2BCvs%2FcfxBnlnH8,,4-21发布,9902692493,8.06,,2,
Kendall 男士 3/4 压缩袜 15-20 mmHg,黑色，G,29.8,https://cf.shopee.com.br/file/8514123ed3af825a152138cdb1d2eef7,http://shopee.com.br/product/421856066/9941594840,Men Clothes,Socks,IVCN2026041626685,74835942668,https://detail.1688.com/offer/673291798538.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i27&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,4-21发布,9941594840,29.8,高价品,1,
Oro 男士防臭袜子 3 双装,黑色-3MPM,2.04,https://cf.shopee.ph/file/ph-11134207-7r98o-lvpfta1mkkqp38,http://shopee.ph/product/313858312/10301908673,Men Clothes,Socks,IVCN202604220011,2.17677E+11,https://detail.1688.com/offer/905157244863.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,,4-21发布,10301908673,2.04,,1,
Kendall 中等压力无趾连裤袜,梅尔，P,2.55,https://cf.shopee.com.br/file/062fb986945675ebc2ff3552a45068db,http://shopee.com.br/product/569739875/10366393584,Women Clothes,Socks & Stockings,IVCN2026041626687,1.13549E+11,https://detail.1688.com/offer/910804204659.html?spm=a26352.13672862.offerlist.8.45441e62HUnIiu&offerId=910804204659&sortType=&pageId=&abBizDataType=cbuOffer&trace_log=normal&uuid=22a38a8c43424926973f7bd313289c64&skuId=5771536200039&forcePC=1776252675979,,4-22发布,10366393584,2.55,,1,Pantyhose
6/12/24 双装女士高帮袜套装，适合成人和青少年,12双，35-40,7.23,https://cf.shopee.com.br/file/sg-11134201-22100-euhtv8qi0riv92,http://shopee.com.br/product/587347715/11385258152,Women Clothes,Socks & Stockings,IVCN202604220013,1.82788E+11,https://detail.1688.com/offer/535988790217.html?fromkv=cbuPcPlugin:imageSearchDrawer&spm=a2639h.29135425.offerlist.i5&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_984,,4-21发布,11385258152,7.23,,1,Socks
Medi Duomed 压力袜，静脉曲张治疗袜“硅胶”开合式 [2 类],及膝高筒袜，肉色，露趾，M码,28.5,https://cf.shopee.co.th/file/ad62b6355b4c2cf771cf2c00d3f5618f,http://shopee.co.th/product/64836281/11423036499,Women Clothes,Socks & Stockings,IVCN2025122413263,76758114355,https://detail.1688.com/offer/860301945288.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i2&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,4-22发布,11423036499,28.5,高价品,1,Pantyhose
Darlington Combat 男士运动加厚棉长袜 970566 黑白三双装,黑色的,17.7,https://cf.shopee.ph/file/1733972ea3b6948c0f0d4fbcf01d05f8,http://shopee.ph/product/66373948/11451069475,Men Clothes,Socks,IVCN202602280989,37345434602,https://detail.1688.com/offer/687741414293.html?spm=a26352.b28411319.offerlist.20.45391e62opfd8W,高价品,4-21发布,11451069475,17.7,高价品,1,
7/8 中等压力弹力袜，压力 20-30 mmHg，无趾，大腿袜，Venosan Ultraline 4000,G,35,https://cf.shopee.com.br/file/br-11134207-7qukw-lezzl791z09rff,http://shopee.com.br/product/308624001/11658335118,Women Clothes,Socks & Stockings,IVCN202602280989,1.31178E+11,https://detail.1688.com/offer/522901680915.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,4-21发布,11658335118,35,高价品,2,Pantyhose
7/8 中等压力弹力袜，压力 20-30 mmHg，无趾，大腿袜，Venosan Ultraline 4000,P,35,https://cf.shopee.com.br/file/br-11134207-7qukw-lezzl791z09rff,http://shopee.com.br/product/308624001/11658335118,Women Clothes,Socks & Stockings,IVCN2025122413267,1.31178E+11,https://detail.1688.com/offer/522901680915.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,4-21发布,11658335118,35,高价品,2,Pantyhose
Kendall 7/8 中度压力袜（无趾套）18-21mmHg,"M,蜂蜜色",29.6,https://cf.shopee.com.br/file/sg-11134201-7rbn9-lqm8gzbxe2roac,http://shopee.com.br/product/398098291/11795185574,Women Clothes,Socks & Stockings,IVCN2025122413267,1.06569E+11,https://detail.1688.com/offer/673306850616.html?spm=a26352.b28411319/2508.0.0,高价品,4-21发布,11795185574,29.6,高价品,2,Pantyhose
Kendall 7/8 中等压力无趾袜，压力范围 15-20mmHg,"G,MEL",56,https://cf.shopee.com.br/file/sg-11134201-7rbn9-lqm8gzbxe2roac,http://shopee.com.br/product/398098291/11795185574,Women Clothes,Socks & Stockings,IVCN202604221791,1.06569E+11,https://detail.1688.com/offer/902929621947.html?spm=a26352.b28411319/2508.0.0,高价品,4-21发布,11795185574,56,高价品,2,Pantyhose
3/4长度中等压力露趾袜 20-30 Ad 6000 Venosan,M,16.8,https://cf.shopee.com.br/file/br-11134207-7qukw-lezzl791w74v37,http://shopee.com.br/product/308624001/11858334027,Women Clothes,Socks & Stockings,IVCN202604221791,85270496160,https://detail.1688.com/offer/934931586492.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i6&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,4-22发布,11858334027,16.8,高价品,2,Socks
3/4长度中等压力露趾袜 20-30 Ad 6000 Venosan,G,16.8,https://cf.shopee.com.br/file/br-11134207-7qukw-lezzl791w74v37,http://shopee.com.br/product/308624001/11858334027,Women Clothes,Socks & Stockings,IVCN2026031722591,85270496161,https://detail.1688.com/offer/934931586492.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i6&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,4-22发布,11858334027,16.8,高价品,2,Socks
Kendall 中等压力 3/4 袜带趾套 1671 原装静脉曲张,蜂蜜色，M,21.5,https://cf.shopee.com.br/file/br-11134207-81z1k-mepytf2mypkwb4,http://shopee.com.br/product/383518201/11891354528,Women Clothes,Socks & Stockings,IVCN202604220015,87294417088,https://detail.1688.com/offer/769354149774.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i8&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,4-21发布,11891354528,21.5,高价品,3,Socks
Kendall 中等压力 3/4 袜带趾套 1671 原装静脉曲张,黑色，G,21.5,https://cf.shopee.com.br/file/br-11134207-81z1k-mepytf2n1ipsec,http://shopee.com.br/product/383518201/11891354528,Women Clothes,Socks & Stockings,IVCN202604220015,87294417095,https://detail.1688.com/offer/769354149774.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i8&source=action%23offerItem%3Borigin%23cf.shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,4-22发布,11891354528,21.5,高价品,3,Socks
