title,variant,price,imgUrl,link,l1,l2,inviteId,modelId,final_1688_link,price judge,update date,itemid,最大价格,tag,共有model数,l3
【SG】透气短袜 | 竹纤维袜 | 男女通用 | 白色 | 抗菌 | 6双装,黑色 x6 双,10.99,https://cf.shopee.sg/file/79cf4c1baea16d4663cea0d6cd4b68e8,http://shopee.sg/product/52652942/5149382870,Women Clothes,Socks & Stockings,IVCN2026091823793,21715261274,https://detail.1688.com/offer/1028830920783.html?spm=a26352.b28411319/2508.0.0,高价品,20260918,5149382870,10.99,高价品,1,Socks
ORO 治疗性压力袜 - 及膝露趾款，压力范围 15-20mmHg,肤色-OTKH-18 L,29.6,https://cf.shopee.ph/file/ph-11134207-7ra0n-mdfnhj5ru1c6a8,http://shopee.ph/product/313858312/5355780035,Women Clothes,Socks & Stockings,IVCN2026091823795,106804984232,https://detail.1688.com/offer/673306850616.html?kj_agent_plugin=aliprice&fromkv=xytTrace:213f867c17676727593543152e0fd8&token=lvhRBsE3wp1w51USuNUGJ5EQ2X%2FLCsxCL8XHVJWgeHxckkD2bqupNntz32uQ2rsH,高价品,20260918,5355780035,29.6,高价品,2,Pantyhose
ORO 治疗性压力袜 - 及膝露趾款，压力范围 15-20mmHg,肤色-OTKH-18 XXL,10.5,https://cf.shopee.ph/file/ph-11134207-7ra0n-mdfnhj5ru1c6a8,http://shopee.ph/product/313858312/5355780035,Women Clothes,Socks & Stockings,IVCN2026091823795,106804984235,https://detail.1688.com/offer/522876315926.html?kj_agent_plugin=aliprice&fromkv=xytTrace:212b5ecd17787546517783356e0d8c&token=1j5Ezo9DKlCnBEcLLeFGWsuxYAhFeuklcewcw01wmkq7UDZVJcJ19INWhopW4MVu,高价品,20260918,5355780035,10.5,高价品,2,Pantyhose
ORO 治疗性压力袜 - 大腿高筒露趾款 20-30mmHg（需处方）,肤色-OTTH-28 XXL,36,https://cf.shopee.ph/file/ph-11134207-820l9-mrws16hxxdl210,http://shopee.ph/product/313858312/6055664856,Women Clothes,Socks & Stockings,IVCN2026091823797,188636937195,https://detail.1688.com/offer/831311400847.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=bd83a7890f404bb18fefceed588f411f&sessionid=75a34dcd252941b59e96abd52d573a62,高价品,20260918,6055664856,36,高价品,3,Pantyhose
ORO 治疗性压力袜 - 大腿高筒露趾款 20-30mmHg（需处方）,肤色-OTTH-28 M,36,https://cf.shopee.ph/file/ph-11134207-820lg-mrws0ozwxou9ae,http://shopee.ph/product/313858312/6055664856,Women Clothes,Socks & Stockings,IVCN2026091823797,173110836704,https://detail.1688.com/offer/831311400847.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=bd83a7890f404bb18fefceed588f411f&sessionid=75a34dcd252941b59e96abd52d573a62,高价品,20260918,6055664856,36,高价品,3,Pantyhose
ORO 治疗性压力袜 - 大腿高筒露趾款 20-30mmHg（需处方）,肤色-OTTH-28 XL,35,https://cf.shopee.ph/file/ph-11134207-820la-mrws11g891j466,http://shopee.ph/product/313858312/6055664856,Women Clothes,Socks & Stockings,IVCN2026091823797,173110836706,https://detail.1688.com/offer/708063034214.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i1&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,20260918,6055664856,35,高价品,3,Pantyhose
ORO Health Varicose Rx 轻薄连裤袜 - 60 旦尼尔（敏感娇嫩款）,肤色 - VRX-LTE,8.15,https://cf.shopee.ph/file/ph-11134207-820lh-mpj7dyjbsw02e0,http://shopee.ph/product/313858312/6073112383,Women Clothes,Socks & Stockings,IVCN2026091823799,44670990979,https://detail.1688.com/offer/903271035727.html?spm=a26352.b28411319.offerlist.152.2ae81e62LMyNq5,高价品,20260918,6073112383,8.15,高价品,1,Pantyhose
ORO Glamour 丝滑支撑超弹力连裤袜 - 15 旦尼尔（敏感娇嫩款）,深灰色 - SSSS,2.44,https://cf.shopee.ph/file/ph-11134207-820lh-mpj6k96o0qvf77,http://shopee.ph/product/313858312/6173061906,Women Clothes,Socks & Stockings,IVCN2026091823801,63811356294,https://detail.1688.com/offer/39552475502.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i26&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,中价品,20260918,6173061906,2.44,中价品,1,Pantyhose
🇲🇾现货🇲🇾成人加厚工作短袜 (MBOSS),踝关节,1.74,https://cf.shopee.com.my/file/my-11134207-23020-llxw2k3ha5mv32,http://shopee.com.my/product/182730867/6185500974,Men Clothes,Socks,IVCN2026091823803,117919911622,https://detail.1688.com/offer/720375625602.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,中价品,20260918,6185500974,1.74,中价品,1,
（3双装）AI军用袜子,黑色 3 双,7.2,https://cf.shopee.co.th/file/sg-11134201-22120-4wx13mew1qlv0d,http://shopee.co.th/product/63193582/6341995483,Men Clothes,Socks,IVCN2026091823805,60270488257,https://detail.1688.com/offer/737596501379.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i29&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,中价品,20260918,6341995483,7.2,中价品,1,
日本材质运动袜，舒适中长款棉袜，适合户外运动、室内运动、羽毛球、跑步、健身等运动。,黑色 蓝色/绿色,2.18,https://cf.shopee.com.my/file/52904cd0f4c47d3ad73b3a5a11159974,http://shopee.com.my/product/225061236/6784839136,Men Clothes,Socks,IVCN2026091823807,54900840269,https://detail.1688.com/offer/837407226776.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i6&source=action%23offerItem%3Borigin%23cf.shopee.com.my&amug_biz=oneself&amug_fl_src=awakeId_982,低价品,20260918,6784839136,2.18,低价品,1,
Burlington 男士棉质加厚运动短袜，3 双装 BMKSEG13,9/13 ASSTD GP3,1.95,https://cf.shopee.ph/file/sg-11134201-825b0-ms9ldeygcq9v5c,http://shopee.ph/product/31978308/7145451429,Men Clothes,Socks,IVCN2026091823809,230825049135,https://detail.1688.com/offer/959118256767.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,20260918,7145451429,1.95,高价品,1,
地板袜，朝觐和副朝天鹅绒环游天房鞋，高帮和低帮。高帮天鹅绒环游天房袜现货供应。,高黑色,3.7,https://cf.shopee.com.my/file/a716935898d4eebbf12293db1657c92c,http://shopee.com.my/product/70021707/7252815648,Women Clothes,Socks & Stockings,IVCN2026091823811,64290109205,https://detail.1688.com/offer/721088999746.html?spm=a26352.b28411319.offerlist.23.322a1e62ws3lU2,中价品,20260918,7252815648,3.7,中价品,1,Socks
ORO 治疗性压力袜（露趾大腿袜，15-20 mmHg）,肤色-OTTH-18 S,31.5,https://cf.shopee.ph/file/ph-11134207-7rash-m4pp0sbsexvdda,http://shopee.ph/product/313858312/7255660780,Women Clothes,Socks & Stockings,IVCN2026091823813,210506272945,https://detail.1688.com/offer/860301945288.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i4&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,20260918,7255660780,31.5,高价品,2,Pantyhose
ORO 治疗性压力袜（露趾大腿袜，15-20 mmHg）,肤色-OTTH-18 XL,52,https://cf.shopee.ph/file/ph-11134207-7rask-m4pp1b7urqwb53,http://shopee.ph/product/313858312/7255660780,Women Clothes,Socks & Stockings,IVCN2026091823813,210506272951,https://detail.1688.com/offer/837082781053.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i4&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,20260918,7255660780,52,高价品,2,Pantyhose
ORO Vogue 超薄透明支撑凉鞋趾连裤袜 - 15 旦尼尔（敏感娇嫩款）,深灰色 - STS,2.74,https://cf.shopee.ph/file/ph-11134207-820li-mpj6hn1sxude0d,http://shopee.ph/product/313858312/7371987543,Women Clothes,Socks & Stockings,IVCN2026091823815,43811314809,https://detail.1688.com/offer/747641848704.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i5&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,中价品,20260918,7371987543,2.74,中价品,3,Pantyhose
ORO Vogue 超薄透明支撑凉鞋趾连裤袜 - 15 旦尼尔（敏感娇嫩款）,肤色 - STS,2.66,https://cf.shopee.ph/file/ph-11134207-820l9-mpj6gbeen9xe17,http://shopee.ph/product/313858312/7371987543,Women Clothes,Socks & Stockings,IVCN2026091823815,43811314806,https://detail.1688.com/offer/895714502964.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i9&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,中价品,20260918,7371987543,2.66,中价品,3,Pantyhose
ORO Vogue 超薄透明支撑凉鞋趾连裤袜 - 15 旦尼尔（敏感娇嫩款）,Naturalle - STS,2.49,https://cf.shopee.ph/file/ph-11134207-820lc-mpj6gzetrkzz8f,http://shopee.ph/product/313858312/7371987543,Women Clothes,Socks & Stockings,IVCN2026091823815,43811314807,https://detail.1688.com/offer/964529849202.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i23&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,中价品,20260918,7371987543,2.49,中价品,3,Pantyhose
ORO 健康抗橘皮纹不透明连裤袜 - 90 旦尼尔（敏感娇嫩款）,裸体 - ACS,5.2,https://cf.shopee.ph/file/ph-11134207-81ztq-mld7ii9xrw1x12,http://shopee.ph/product/313858312/7670382965,Women Clothes,Socks & Stockings,IVCN2026091823817,232245662971,https://detail.1688.com/offer/534047607690.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i9&source=action%23offerItem%3Borigin%23shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,20260918,7670382965,5.2,高价品,3,Pantyhose
ORO 健康抗橘皮纹不透明连裤袜 - 90 旦尼尔（敏感娇嫩款）,亮黑色 - ACS,4.9,https://cf.shopee.ph/file/ph-11134207-820l8-mpj1ok0oymtr7b,http://shopee.ph/product/313858312/7670382965,Women Clothes,Socks & Stockings,IVCN2026091823817,24404032394,https://detail.1688.com/offer/646048964245.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A212b5ecd17509931570083603e10b1&token=WLp2ZU4VtreN6iIRoAkOQWa8F6elwpz4jnqbmcNJtIMlU%2FQr0JLzto9fMQ05BejK&tracelog=cps&clickid=a75fec561d30303adb270c303edcd37f&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DA6FEAF87A2FCFBDD05C1BD6ABB449CE46147FC88EA630CBAC31FEFBD3966EDE4DF88C915D5486E33D1003E749B3EAAA5861098A75E16F4D226600F2847DABD1A5F0FFA4FF39BCCC320D4625E68D0D47AF6FEC9241CC79F982F2298161E9E1CDC3B3D3DF715193BBD9465690847952B168C875A26901824759586EDB51DD68A8F7EEF6D6099BA67CE2BA95CC4F9A8AC075FDE5AE8727C14619661F76FA9ED2805E1E1DB8C4C928BAF6DE83BB98695DED89BEF7FC70E6D41827AE8B9FB597BC289E6009FC29CF601821AA5600A6B6614121346DED927FA6828%26cbu_cps_trace_flag%3Dwrite,高价品,20260918,7670382965,4.9,高价品,3,Pantyhose
ORO 健康抗橘皮纹不透明连裤袜 - 90 旦尼尔（敏感娇嫩款）,肤色 - ACS,5.9,https://cf.shopee.ph/file/ph-11134207-820lf-mpj1ixqdexvxd0,http://shopee.ph/product/313858312/7670382965,Women Clothes,Socks & Stockings,IVCN2026091823817,99652118838,https://detail.1688.com/offer/798702778679.html?spm=a26352.b28411319.offerlist.23.39981e62zPDREw,高价品,20260918,7670382965,5.9,高价品,3,Pantyhose
身穿可转换式上衣、无缝芭蕾舞袜的芭蕾舞女孩，芭蕾舞专用长袜。,粉色芭蕾舞裙，M码（110-125厘米）,6.5,https://cf.shopee.co.th/file/cn-11134207-7r98o-lyays8acn9gi5d,http://shopee.co.th/product/296318066/7847846603,Women Clothes,Socks & Stockings,IVCN2026091823819,236596489109,https://detail.1688.com/offer/616019279038.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i10&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,20260918,7847846603,6.5,高价品,1,Pantyhose
Burlington 男士棉质加厚运动中筒袜，3 双装 0223H,白色的,12.39,https://cf.shopee.ph/file/sg-11134201-822yb-mo9a667t4s1x41,http://shopee.ph/product/31978308/7945443956,Men Clothes,Socks,IVCN2026091823821,270469418737,https://detail.1688.com/offer/897591617033.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=514450c28d0f47ecad153c3a4e2472a5&sessionid=68b5dfc1b3d44e9aba8e45fb44cec13f,高价品,20260918,7945443956,12.39,高价品,1,
#801、#868 短袜/长袜，薄面料：10 双装，纯色，选择 2 种颜色。,奶油色,3.1,https://cf.shopee.co.th/file/f83a83a65c5cdb6de59e5215372666c8,http://shopee.co.th/product/186262667/7996389345,Women Clothes,Socks & Stockings,IVCN2026091823823,36760115469,https://detail.1688.com/offer/646578187691.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,中价品,20260918,7996389345,3.1,中价品,1,Socks
3双战斗袜 – 金色（均码）,黑色 - 3CBT,3.72,https://cf.shopee.ph/file/ph-11134207-820l4-mrwszkqj3d3551,http://shopee.ph/product/313858312/8051657148,Men Clothes,Socks,IVCN2026091823825,100102712931,https://detail.1688.com/offer/836491189768.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i11&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,20260918,8051657148,3.72,高价品,2,
3双战斗袜 – 金色（均码）,白色 - 3CBT,3.31,https://cf.shopee.ph/file/ph-11134207-820l4-mrwszg2b2vpj2d,http://shopee.ph/product/313858312/8051657148,Men Clothes,Socks,IVCN2026091823825,100102712930,https://detail.1688.com/offer/835383695173.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,高价品,20260918,8051657148,3.31,高价品,2,
Kendall 高压无趾连裤袜 20-30 mmHg,G,54.9,https://cf.shopee.com.br/file/501a330abc0a0d3f6f52c0cdee7ad8c6,http://shopee.com.br/product/342332168/8115116890,Women Clothes,Socks & Stockings,IVCN2026091823827,43693568418,https://detail.1688.com/offer/673306850616.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,高价品,20260918,8115116890,54.9,高价品,1,Pantyhose
橡胶杀手 - RK 袜子 - 混合装 3 双（袜子）,混合装 3 件,2.25,https://cf.shopee.co.th/file/64c1bfb298f83a7ff03169673c5ae092,http://shopee.co.th/product/257498108/8248688761,Men Clothes,Socks,IVCN2026091823829,244076937684,https://detail.1688.com/offer/734133321461.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.co.th&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,20260918,8248688761,2.25,高价品,1,
Oro 棉质鞋套 – 3 双,喷气黑-3COFC,5.04,https://cf.shopee.ph/file/ph-11134207-820lb-mr1emq8sfoxx8f,http://shopee.ph/product/313858312/8338274962,Women Clothes,Socks & Stockings,IVCN2026091823831,74681284677,https://detail.1688.com/offer/675818021712.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0bbb04ba17466989122645299e15ef&token=VCqo9dLYgr7X3oIwOO5HGNPhDrOE9tLyQOwtnVFa8bvuA2MRz%2B8RRz8ZWyDKTnR%2B&tracelog=cps&clickid=8f185084e6e1b810caf3f40f515b393e,高价品,20260918,8338274962,5.04,高价品,3,Socks
Oro 棉质鞋套 – 3 双,美白肌肤-3COFC,5.1,https://cf.shopee.ph/file/ph-11134207-820lc-mr1egzcaku8574,http://shopee.ph/product/313858312/8338274962,Women Clothes,Socks & Stockings,IVCN2026091823831,188168521205,https://detail.1688.com/offer/819990175368.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,高价品,20260918,8338274962,5.1,高价品,3,Socks
Oro 棉质鞋套 – 3 双,Naturalle-3COFC,5.04,https://cf.shopee.ph/file/ph-11134207-820lg-mr1elteuzax808,http://shopee.ph/product/313858312/8338274962,Women Clothes,Socks & Stockings,IVCN2026091823831,74681284678,https://detail.1688.com/offer/675818021712.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0bbb04ba17466989122645299e15ef&token=VCqo9dLYgr7X3oIwOO5HGNPhDrOE9tLyQOwtnVFa8bvuA2MRz%2B8RRz8ZWyDKTnR%2B&tracelog=cps&clickid=8f185084e6e1b810caf3f40f515b393e,高价品,20260918,8338274962,5.04,高价品,3,Socks
Iconic 3合1男士基础款运动袜（黑色）,Iconic 3合1男士基础款运动袜（黑色）,1.59,https://cf.shopee.ph/file/ph-11134207-7r992-lwe8npu07oxwae,http://shopee.ph/product/397814209/8749887735,Men Clothes,Socks,IVCN2026091823833,65206309456,https://detail.1688.com/offer/921505512642.html?kj_agent_plugin=aliprice&fromkv=xytTrace:210790e117509909527645585e1151&token=6SyQ9UJpe%2BOMSebQdPlavAwaq66ev4RGA%2BR3p8ROio%2BAFvjHTUnwFmZZOLNu1A03,高价品,20260918,8749887735,1.59,高价品,1,
Oro 男士防臭袜子 – 3 双装,白色组合 - 3A13,2.1,https://cf.shopee.ph/file/ph-11134207-820l9-mprs1miz6txqfa,http://shopee.ph/product/313858312/8751311723,Men Clothes,Socks,IVCN2026091823835,81793233848,https://detail.1688.com/offer/1059342934794.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=6517c2a62c9347e7a70b1ecaba4ac0b8&sessionid=dc5426448b8645638c79dc7dc882e983,高价品,20260918,8751311723,2.1,高价品,1,
Oro 轻薄棉质鞋套 3 双装,FS-3LCFC,5.76,https://cf.shopee.ph/file/ph-11134207-820l4-mrb2u5gg8934ef,http://shopee.ph/product/313858312/9138527133,Women Clothes,Socks & Stockings,IVCN2026091823837,247663146836,https://detail.1688.com/offer/701132624334.html?spm=a26352.b28411319/2508.0.0,高价品,20260918,9138527133,5.76,高价品,1,Socks
INNERCLUB Air Active 踝袜，超柔软，贴合舒适，6 双装。舒适的踝袜。,黑色的,4.08,https://cf.shopee.co.th/file/th-11134207-81zto-meza9yku46j2ae,http://shopee.co.th/product/37022135/9414531618,Men Clothes,Socks,IVCN2026091823839,33680584158,https://detail.1688.com/offer/781275991344.html?kj_agent_plugin=aliprice&fromkv=xytTrace:213371c017466727981497566e1569&token=QqVtWhNvx0dQnrZwV6L8xaXFSZX2%2B7UD3Kh40k%2F8TN%2FIJvKN4yQYGDOqqPsheS1g,高价品,20260918,9414531618,4.08,高价品,2,
INNERCLUB Air Active 踝袜，超柔软，贴合舒适，6 双装。舒适的踝袜。,深灰色,4.08,https://cf.shopee.co.th/file/th-11134207-81ztp-mezaa3ksi5fw29,http://shopee.co.th/product/37022135/9414531618,Men Clothes,Socks,IVCN2026091823839,33680584159,https://detail.1688.com/offer/781275991344.html?kj_agent_plugin=aliprice&fromkv=xytTrace:213371c017466727981497566e1569&token=QqVtWhNvx0dQnrZwV6L8xaXFSZX2%2B7UD3Kh40k%2F8TN%2FIJvKN4yQYGDOqqPsheS1g,高价品,20260918,9414531618,4.08,高价品,2,
Oro Nurse Rx 静脉曲张预防连裤袜 – 1 双，70 旦尼尔（敏感娇嫩款）,白色 - NRX,8.17,https://cf.shopee.ph/file/ph-11134207-820l6-mprr5avkj9qn23,http://shopee.ph/product/313858312/9513203793,Women Clothes,Socks & Stockings,IVCN2026091823841,34042363863,https://detail.1688.com/offer/673648794372.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2107d64617509927809198752e1869&token=KsftRdQR%2BIBqVAZovOYJbpRG86o%2BQR2Obt0vcNvuYozDNSldjKLsyZX3QLZPwksT,高价品,20260918,9513203793,8.17,高价品,1,Pantyhose
ORO经典透明连裤袜3双装 - 20旦尼尔（敏感娇嫩肌肤适用）,肤色 - 3CP,4.59,https://cf.shopee.ph/file/ph-11134207-820l4-mpkgbrovggsg7c,http://shopee.ph/product/313858312/9514013279,Women Clothes,Socks & Stockings,IVCN2026091823843,53887786479,https://detail.1688.com/offer/544964191704.html?spm=a26352.b28411319/2508.0.0.286c1e62aYro7a,中价品,20260918,9514013279,4.59,中价品,1,Pantyhose
Oro 加压加厚及膝长筒袜 1 双装（敏感娇嫩款）,肤色-CPKH(FH03),9.82,https://cf.shopee.ph/file/ph-11134207-81ztp-megt0d9i1laace,http://shopee.ph/product/313858312/9614013220,Women Clothes,Socks & Stockings,IVCN2026091823845,74042945658,https://detail.1688.com/offer/852400377988.html?spm=a26352.b28411319.offerlist.37.5f171e62T815zB,高价品,20260918,9614013220,9.82,高价品,1,Pantyhose
ORO Health 静脉曲张专用连裤袜 - 80 旦尼尔（敏感娇嫩款）,肤色 - VRX,8.38,https://cf.shopee.ph/file/ph-11134207-820le-mqhhfa4f2adq4a,http://shopee.ph/product/313858312/9805851125,Women Clothes,Socks & Stockings,IVCN2026091823847,33783289236,https://detail.1688.com/offer/654486488561.html?spm=a26352.13672862.offerlist.19.5c79202bVmji1K&offerId=654486488561&sortType=&pageId=&abBizDataType=cbuOffer&hotSaleSkuId=6030067256544&trace_log=normal&uuid=8c1bf4e657674843b52a8e41a97992fd&forcePC=1772097864445,高价品,20260918,9805851125,8.38,高价品,1,Pantyhose
长款排球袜 | Vistho,白色，33/38,1.85,https://cf.shopee.com.br/file/br-11134207-7r98o-m8oyzxj5dwnl54,http://shopee.com.br/product/469881689/11319620835,Women Clothes,Socks & Stockings,IVCN2026091823849,36513953063,https://detail.1688.com/offer/952950727969.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i9&source=action%23offerItem%3Borigin%23shopee.com.br&amug_biz=oneself&amug_fl_src=awakeId_982,高价品,20260918,11319620835,1.85,高价品,1,Others
